label,text
1,"""每年去杭州數次,本次入住友好是看了網友的評價而去體驗一下.友好果不負其名,服務質量上乘,從門童及每位員工的服務都非常的熱情和主動.有賓至如歸之感.房間整潔床上用品非常的舒適,沖淋房雖小但水和個性化的籠頭感覺很愜意.最讓我意想不到的是我午睡過的房間以及被我擺放凜亂的浴巾,等我晚上回房打開房門時,房間已整理一新.而且枕上擺放了二朵紫色的蘭花感覺很溫馨.這些體貼入微的小細節友好做到了.值得一提的是,這裡的保洁員工素質都相當不錯,我外出時手錶和手飾等貴重物品和部分現金都隨意的擺放在桌上,都不會丟失.入住友好讓我感同深受,有一種象家的感覺.原打算只住一天結果我又延續多住了一天.早餐的旋轉餐廳已開始旋轉了(網友以前說是不轉的)西湖美景盡收眼底,感覺真好.不理想的是餐飲方面,午餐我點了份海南雞飯68元其味道和買相實在不敢恭維,是我所吃的海南雞飯最難吃的一家,太不正宗了圖有虛名.晚上點了58元一杯的烏龍茶茶質很一般香味不濃,38元一杯的鮮榨彌猴桃汁,彌猴桃質量不好生酸澀具然還摻了很多的水太難吃了,連一般盒裝的果汁都不如.建議飯店在餐飲方面能有所改善,爭取有更多的回頭率.建議大堂和旋轉餐廳的鋼琴不要成為一種擺設偶爾能聽到悠雅的琴聲感覺會更好.該飯店地理位置優越,環境設施和服務很滿意,性價比較高,以後還會打算入住.賓館反饋2008年8月7日：非常感謝您能選擇入住我們飯店，也非常您中肯的點評。我們飯店在各個崗位積極地推行金鑰匙服務理念，力求為每一位賓客營造最舒適愜意的旅居環境，為您提供最熱忱的服務是我們的宗旨。就您所提到的用餐時遇到的問題，飯店已經責成相關部門改進，並向您表示歉意。我們飯店大堂和旋轉餐廳的鋼琴是有定時演奏的，在時間上有固定的安排，希望您下次光臨時能欣賞到優美的演奏。再次感謝您的點評，衷心期待您的再次光臨。""
"""
1,"""通過攜程預定,我們在友好度過了一個愉快的周末!攜程不錯,友好更好!特別感謝梁思小姐熱情,周到的服務.還為我們制定了合理的遊玩路線,使我們玩的很盡興!謝謝了!另外,前台和門童也很專業,友好.讓人很舒服!下次,還住友好!賓館反饋2008年8月6日：非常感謝您能選擇入住我們飯店，為賓客提供熱情、周到的服務是我們飯店一貫的宗旨，我們也在飯店的每個崗位積極推行“滿意加驚喜“的金鑰匙服務理念。您對我們員工的讚許和肯定是對我們工作的最大鼓勵。衷心期待您的下次光臨。"" 
"""
1,"週末剛從杭州回來，感覺還是不錯的。在攜程上查看了好久最後還是決定選擇杭州友好飯店，現在看來我的決定是正確的。我訂的是行政正湖房，前台似乎只給了我間湖景1408房（因為房間和攜程上看到的不一樣）。不過我還是挺喜歡整個房間的佈局，簡潔明亮。特別是窗邊的榻榻米，讓我和LG可以一邊喝茶一邊欣賞西湖的景色。而且酒店想的很周到，床頭櫃上還有為女士準備的首飾盒（雖然我只戴了一副耳環）。20樓的旋轉自助餐廳也不錯，服務員都很親切。唯一讓我遺憾的就是房間裡的熱水壺很髒，瓶身裡的加熱棒上面星星點點佈滿了發白髮綠的霉點。而且攜程上說只要入住酒店就會有優惠，而我絲毫沒有享受到任何優惠。總之，下次去還是會選擇這家酒店的。賓館反饋2008年8月6日：非常感謝您和您的家人能選擇入住我們飯店，也非常感謝您中肯的點評。我們飯店的客房經過重新的設計和裝修，同一房型的不同房間在裝修風格上有一定的區別，下次入住的時候，您可以在預定時將您的個人喜好告知我們，我們會根據您的要求幫您安排合適的房間。對於您所提到的問題，我們表示抱歉，並已經責成相關部門改進。再次感謝您的點評，衷心期待您和您的家人再次光臨。
"
1,"服務真的不錯，所以環節的工作人員都是微笑待人，而且都非常的細心，有問必答，有求必應，住這種高質量的酒店，就算價格再貴，也不虧啊~~~，下次去杭州還要住這家。賓館反饋2008年8月4日：非常感謝您能選擇入住我們飯店，為賓客提供細緻入微的服務是我們的宗旨，飯店的各個崗位也都在積極地推廣“滿意加驚喜”的金鑰匙服務理念，能獲得您的肯定和讚許我們倍感榮幸，這也是對我們工作的極大鼓勵。再次感謝您的點評，衷心期待您的下次光臨。
"
1,"""大當辦理入住和離店時間慢.工作人員服務差.意識也差,根本不管客人是不是派隊的.賓館反饋2008年8月4日：非常感謝您能選擇入住我們飯店，也非常感謝您的意見和建議。就您所提到的問題，我們已經責成相關部門進行了改進。針對攜程客人，我們特別開設了一條“綠色貴賓通道”，凡是在入住或退房高峰期，請您隨時與我們的大堂副理或行李員聯繫，他們將協助您優先辦理相關手續。再次感謝您的點評，衷心期待您的再次光臨。"" 
"""
1,"""比較滿意,酒店比較新,房間也比較大,感覺還可以"" 
"""
1,"還有提琴曲藝在大廳表演，非常不錯，地理位置絕佳，很安靜的西安市郊，是住宿的首選
"
1,"房間不錯，性價比很好。但餐飲單調，沒有地方特色。周邊綠化不錯，但離城裡很遠，出門逛街不便。總的說來，價格挺合理的
"
1,"酒店設施有點陳舊，但地處市中心地帶，交通方便，服務也很好，攜程的預定價格很公道，可以作為一個出差的選擇
"
1,"很好的酒店，強烈推薦．只是服務員打掃房間有點太勤快了．我剛出門幾分鐘，也沒要求打掃，她們就自己進去打掃了．不過，還是不會影響我對這家酒店的好印象。
"
1,"給人印象深刻的一家酒店朋友推薦，帶老人去廈門旅遊入住該酒店豪華海景房的露台和服務生的微笑給人留下美好的回憶！唯一需要改進的地方是在適當的時候進行新的裝修，有的設施陳舊了。
"
1,"""早餐很贊,很有當地特色,房間內設施有點舊了,好在有無敵海景大陽台,好像新樓在建了,期待ING..."" 
"""
1,"房間不錯，帶陽台的房間可以看到大大的草坪和遠處的大海。房間裡面還有功夫茶具，非常溫馨。早餐品種不錯，還有閩南特色小吃。在廈門住過的最好的酒店了。
"
1,"酒店很漂亮，離市中心有點距離，所以很安靜。無論從餐廳還是房間客戶服務人員，都面帶笑容，服務親切。酒店能很快的記住客人的要求，每天不需要客人重複就會事先準備好。餐廳的飯餐不錯，價格也不貴。總之，很愉快。
"
1,"酒店非常漂亮，去的時候太冷了，我太太生病了，服務員非常貼心，看見我們房間有感冒藥，主動給我們送上了熱水保溫壺，並留了祝福字條，細小的動作感覺很貼心，門前的大草坪的確很棒，放風箏的感覺也很不錯！住的是豪華全海景，感覺物有所植，陽台的確很大很舒服！
"
1,"老牌五星。硬件略顯不到位，也有些陳舊，沒有室內泳池。但服務很好，酒店當初的設計概念是超前的。最主要的是，風景無敵，面對超大草坪和海景，除了不能下海玩沙、溫度不夠，有點可以相比海南了。極力推薦面海、帶陽台的房間，800不到，面積到位，景色讓人滿意。
"
1,"""酒店的服務不錯,給人親切感.很適合一家人度假.如果喜歡放風箏的人記得一定要帶上它,酒店前的大草坪可是免費的哦!坐在沙發上一邊看書一邊喝杯下午茶還能曬到太陽真的是很愜意的事.陽台真的是很大很舒服,洗好的衣服還可以晾在陽台上.如夠套房能夠含兩份早餐的話那就更好."" 
"""
1,"廈門首選無與倫比我已經住了４次，次次流戀忘返。
"
1,"很喜歡這個酒店，服務特別好，酒店外部環境也很好，在大草坪上放風箏感覺很不錯。雖然離市區有點遠，但酒店可以預定巴士，無論是機場接送還是去市中心都可以預約，感覺非常方便。要住這個酒店一定要住海景房，雖然價格貴點，但絕對值得。非海景房是沒有超大陽台的，感覺就差很多了。另外酒店的早餐很好吃，現在還非常懷念呢。自助餐價格也適中，味道很不錯的說。就是洗澡的蓮蓬頭的水比較小，洗起來有點不爽。
"
1,"暑假裡帶家人來太原度假，住了四天三晉，三天國貿，雖說硬件設施上前者遠不如後者，但在服務上，後者遠不如前者。有一晚太太夜裡胃病犯了，不僅服務員送來一個傳統的熱水袋（太太揣了一晚說很溫暖）、值班員帶了幾種胃藥過來，更驚訝的是，第二天一早出門時又一個服務員也在問候太太胃好些沒有，我們很感動。這裡的服務意識好像是培訓得很到位，即使大堂裡負責打掃的清潔工在遇到客人時細節上也是處理得很禮貌，我們以此為例給孩子上了生動一課。我想三晉大概是以它的服務水準被評到四星級的吧賓館反饋2008年8月13日：尊敬的我店貴賓：非常感謝您對我店做出的評價，使我們倍感榮幸。我們會再接再勵，一如既往的為您提供我們的服務。歡迎您再次光臨我酒店，祝您工作順利，身體健康，合家幸福！（我店從今日起在攜程網上有賓客意見反饋權限，故立即給您回复，再次感謝您的支持！）
"
1,"1、服務人員態度和意識很好；2、早餐品種花樣多，口感好；3、下次到太原還住此酒店。
"
1,"""上週末剛去杭州遊玩回來,住的是這家新僑酒店.也是從攜程訂的,我的感受是:1)酒店位置真的很不錯,離西湖非常近,而且在解放路上,又方便購物又方便找路.力頂!2)房間不知道該如何評論,我訂了一間為大床房,在7樓,另一間是標準間,在16樓.感覺上7樓的房間比16樓的標準間要來得舊一點,我是說裝修和設施的感覺,但是7樓的大床房反而倒比16樓的標間要貴.這個可能是房型條件所約束了的吧?3)門口還是有較多的人上來兜售西湖一日遊包車,茶葉等等,很煩.4)酒店旁邊的永和服務質量超差,叫了東西等了很久也不來,東西也做的粗糙不好吃.等去跟他們交涉的時候,他們的態度還很不耐煩.可能附近就這麼一家快餐類的點心店吧,沒有KFC和麥當勞.5)自駕車在酒店有免費的停車,很好.總之,我比較滿意,特別是地段和免費停車的服務.下次如再去杭州,有機會的話還會住這家酒店.賓館反饋2008年7月25日：尊敬的賓客，非常感謝您選擇入住我們酒店並提出了那麼多寶貴的意見。您提出的第三點意見，飯店非常重視，也已讓安全部加強管理工作，盡量避免在酒店門口出現這種現象。至於房間問題，應該和裝修風格有關係，而價格的確是根據房型來定的。您提到的KFC和麥當勞，其實飯店周邊是有的，都在延安南路上，步行約5分鐘。您下次入住我們酒店時，如有這方面的問題，可向總台服務員諮詢，我們將隨時為您提供幫助。"" 
"""
1,"離西湖景區比較近，走路幾分鐘就到，附近吃飯、逛街都方便。房間裝修比較新，接待會議的客人比較多。比較不好的是門口老有搭客的司機兜生意。總之，性價比不錯。賓館反饋2008年7月17日：尊敬的賓客，非常感謝您對我們飯店的點評。對於您提出的問題，我們已讓飯店安全部嚴加查管，盡量避免司機在飯店門口拉生意的現象。給您造成的不便，我們在此深表歉意，希望您再次光臨！
"
1,"""在杭州,新僑是地理位置相當優越的酒店。酒店位於杭州最繁華的解放路，離西湖步行只要5分鐘，馬路對面就是當地有名的解放路百貨商店，還有解百超市，購物非常方便。離百年老店奎元館、知味館都很近。大堂寬敞，房間安靜，隔音不錯，被子柔軟，蠻舒服的。賓館反饋2008年7月17日：尊敬的賓客，非常感謝您對我們飯店的肯定，能夠得到您的讚許是對我們工作最大的鼓勵。我們將立足自身優勢，不斷加強員工培訓，以優質的服務期待您的再次光臨！"" 
"""
1,"非常方便，周圍購物商場較多，離西湖很近，晚上可以去西湖看夜景，回來步行10分鐘左右路程，也很安靜賓館反饋2008年7月17日：尊敬的賓客，非常感謝您入住我們飯店。您能在杭州旅游生活愉快，也是我們的快樂！我們希望每一位來杭州的客人都能欣賞到最美麗的風景，享受到最一流的服務，來到杭州就如回家般溫暖！
"
1,"6月7號住的標準間，大概是攜程上的評價太差了，所以住進去的感覺還滿好，哈哈，朝馬路，窗簾一拉，沒啥2樣。拖鞋牙刷牙膏沐浴洗髮梳子吹風機熱水壺，反正該有的全有，2個單人床也蠻大的。但是隔音效果確實不好，隔壁早上的電話響了，還以為是我們房間的，說話的聲音也很清楚。門口有很多小黑車拉生意。走到西湖大概10分鐘左右，周圍都是大大小小的店，位置也不錯。
"
1,"離西湖很近門童不錯比較安靜交通便利
"
1,"地理位置好，主要是韓國人入住，早餐韓式的，房間比較乾淨，洗手間很小。
"
1,"酒店設施不錯，服務良好。有機會還會入住。
"
1,"""推薦推薦~~!!比亮馬河公寓好多了,價格也優惠.""
"""
1,"""其我很喜大宗酒店的洲式,外和也很美,次已是第2次入住,感也是很不,服很有貌,如果上可以提供多更好,因我得那次入住是840多元,含早,次是750,不含早,其不是差太,但我比喜那次入住的房,如果可以提供不同的房就好了,有被子只有羽被,我比喜棉被,羽被太了..哈,我相信我下次也入住,"" 
"""
1,"酒店比較老，設施一般，但是服務相當好，價格也比較合理。值得推薦。
"
1,"酒店咖啡廳的服務人員業務水平有待提高。有點酒單，但對客人點的酒，不知在哪，不知如何調配，給人感覺，整個酒店空有豪華裝修，服務水平卻未與之配套。
"
1,"朋友介紹的，我也請客戶住在那裡。感覺是我看到過最注重細節管理的酒店，很多設置都很舒心和用心，比如代客泊車、房間的擺設、門口和電梯口美女應門。房間點餐應該是二樓的駒鮑的菜，味道很不錯，而且24小時都可以點，菜品也非常豐富。除了市口偏一點，其他都不錯。我朋友入住期間生日，還送了一個不錯的蛋糕，可見用心。
"
1,"房間沒有想像中的大設計實用性並非很好不錯檔次還算可以了服務也不錯
"
1,"""我常在外到出差,是我第一次入住,LOBBY小但感挺精的,度也不,房倒是很好,客大,房全,也可以免外借具,然用的不大,倒是予支持!房不大,但很乾!以我吹毛求疵的要求,整,店非常高的!但是有最大的缺就是地太偏了!到地王,象城要20到30元,而且很塞!叫出租要很久才有!住客要多注意!也希望酒店能跟出租公司配合,降低等!而言房可比五星,但外只能到四星,不是四星的位!可推大家!"" 
"""
1,"大堂有點小，房間還不錯，定的是商務套，客廳很大，還有小廚房可以根據需求使用，臥室很小。飯店出去，沿右手一條小區裡的小路一直走到路邊左拐，有個茶餐廳，還不錯。
"
1,"第二次入住，蠻好的酒店。總的來說。在國內算不錯的公寓式酒店。
"
1,"不錯的酒店，大堂和餐廳的環境都不錯。但由於給我的是一間走廊盡頭的房間，所以房型看上去有點奇怪。客廳和臥室是連在一起的，面積偏小。服務還算到位，總的來說，性價比還是不錯的。
"
1,"在看過攜程的點評入住的，訂的女士樓層，總的來說非常不錯，大堂有點小，倒也無傷大雅，房間因為全是套房，稍稍顯局促了些，但是床真的是灰常灰常的舒服，粉粉的床具讓人一見就忍不住“投身”進去，洗手間也顯得稍小些，但還不錯。早餐倒算乾淨，但品種太少。以後到深圳還會選擇並且會推薦朋友入住的！
"
1,"""房間的整潔及服務都不錯,人員的訓練及接待都很親切,入住的感覺也很不錯"" 
"""
1,"很不錯的感覺，不過只住了一天。很有品位。
"
1,"mini套房有驚有喜：驚的是：1床好短，我身高不足1米70，腳已幾乎在邊緣；2宣傳冊裡的多種選擇枕頭，竟數不存在，服務小姐講從來都沒有，也不知幾時有。。。搞得我一頭霧水，那宣傳得這麼熱鬧。。。；3衛生間格局太小，設計不夠人性化，最糟糕的是下水道的味道刺鼻，讓人鬱悶
"
1,"莫泰就不用多說啦，性價比高，以後還會入住的。
"
1,"酒店位置不錯房間一般但是早餐還是不錯的餐廳比較好對得起價格下回應該還會住
"
1,"酒店沒有CCTV的節目，很奇怪，又不是在國外
"
1,"酒店位置比較適中，離咱們公司客戶近，開會開得晚或一大早過去開會都很方便。
"
1,"收不到中央電視台，跟前台反映了一下，說去看一下，第二晚住還是沒有修好。
"
1,"位置不錯，購物方便，但是房間太小，同等價位在東莞這個地方沒有競爭力，服務一般，前台都不懂得英文，酒店也不夠大氣。
"
1,"服人度都很好，人感馨。也近，物用餐都方便。我是程房，也住多次，提了一，感受用的。1001房浴室有小毛病，盆排水不太，桶有法位，水，或是使用多次後的毛病。前台也有往香港的大巴票，但得自行搭的士到的地方去搭。
"
1,"這家酒店雖然設施比較老，價格比較貴（很小的經濟標準間還330），但是早餐很不錯，服務更是不錯…………服務生很有眼力見，主動過來幫忙拿東西，臨走我想把車裡的垃圾找垃圾箱扔了，正找呢，服務生又主動過來問情況，然後幫我把垃圾拿走扔掉了…………過了一個小時，酒店打來電話問是不是衣服落他們那兒了，可是我們上了高速回不去了，於是留了地址請他們寄回來，結果第二天一早衣服就到了，所以感覺服務很好，還特意打電話回去感謝他們…………這服務啊，跟那個啥交通大廈對比一下啊，那個天上地下啊（停車沒人管，然後前台非說沒收到攜程的訂單還不跟攜程聯繫非讓我自己聯繫，手機給她後她倒聊上了，於是我生氣出門走人，結果就十分鐘的停車保安竟然敢管我收5塊的停車費！）這個價格高一點房間小一點我也認了…………強烈建議攜程把交通大廈從合作對像中剔除，實在有損攜程形象……我想點評交通大廈來著，因為很氣憤就沒有住，所以不讓我點評，不過我給攜程寫了意見了……也建議大家不要訂交通大廈，即使攜程推薦………… 
"
1,"感覺性價比不是很高我定的是豪華房可是房間根本看不出豪華樣來房間倒是設計的很好也很乾淨不過總是覺得作為快捷商務酒店是夠了四星級的標準還是需要些什麼在酒店門口打車非常不方便而且有很多大爺大娘再行乞可怕的是他們不是走過來叫你而是用手扒拉你靠有時候從後面過來的一扒拉我還給我嚇一跳呢
"
1,"房間小，設施也不高檔，服務可以，飲食不錯
"
1,"酒店的位置不錯，而且在一片五星級酒店之中（中州皇冠、索菲特，還有中州快捷等），對面就是省政府、省公安廳，旁邊旅遊局辦事處訂機票、火車票都極其方便。說了這麼多就是覺得酒店房間作為商務用來說稍微擠了一些。
"
1,"和名字很符合，快捷就是快捷，設施非常簡單如果不是holidayinn的話，這個價格就貴的離譜了早餐豐盛選擇它的原因是旁邊有個火車票代售點對於坐火車的人很方便
"
1,"""酒店設施有些陳舊了,價格有些高,其他還可以"" 
"""
1,"特別感謝工號0649的崔小姐（手機號136134462**），下次到太原出差一定要當面感謝她的。我是4月10號入住的，11號一早趕班機，把一條項鍊丟在了客房，直到回家都沒有發現，還是崔小姐主動打電話和我核實，而且自己掏錢幫我寄了回來，並且多次去郵局幫我查詢，這種精神太難得了。非常感謝！酒店門前確實有黑車，本來對酒店印像很一般的，但有這樣的員工很讓人感動。下次去太原一定還會入住的！
"
1,"第一次去鄭州出差就住的這家，總體感覺還是不錯的。房間的一次性用品相對給的是這些酒店中質量最好的。衛生意設計的很有意思，空間利用非常合理。坐便的私密性處理的很好。
"
1,"總體來講比較不錯，當然作為快捷酒店，設施比起假日或者皇冠假日是有相當差距。但是房間給人很舒服的感覺。
"
1,"""典型的快捷酒店的風格，房間不錯，淋浴很舒服,早餐十分的豐盛,在鄭州當地此酒店好像十分的出名"" 
"""
1,"海景房還是挺不錯的，挺大的，也能看到海。服務就不知道了，只住了一晚上。下次有機會還住那裡，多住幾天。
"
1,"第一次在寧海住酒店，印象最深的是服務好，無論在哪碰到服務生都會微笑地打招呼。住的是標房，房間挺大的，但床有點硬，不太舒服，早餐非常一般
"
1,"大廳很有氣派和情調，房間很寬敞，服務很好！電視好像與房間的裝潢不協調，主要是太小了。總之是我所住的賓館中比較好的一類。
"
1,"酒店還是不錯，不過攜程的價格還不夠好一點。
"
1,"除了沒有浴缸和保險櫃其他都很好，乾淨，安靜，服務，對面就是海鮮大排檔我們6人吃了330
"
1,"離開溫泉酒店就入住了這間酒店，感覺就和一般的四星沒什麼兩樣，出入蠻方便的，最方便的是酒店對面有個海鮮大排擋，到那裡吃海鮮很爽，各種海鮮都有，有很多都叫不出名字，不過都很好吃。
"
1,"綜合來講還是不錯的，房間達不到四星，但是很乾淨，大堂寬敞，值得一提的是，服務非常好，無論行李生還是前台、客房，都給人以熱情周到的印象，地段有點偏，但因距離辦事地點較近，所以每次去長沙鑫都仍是不二的選擇。
"
1,"不知道什麼原因，這個酒店目前的價格做了下調，而且週末居然有促銷價。不錯！這次入住的是大床房，依舊是緊促的佈局，舒服的床，總體來說，還是很不錯的！
"
1,"酒店太遠。環境各方面一般。但房間很大。服務員的態度很好！
"
1,"我感覺還行吧，至少洗衣服務挺快，硬件環境雖然一般，但是畢竟我是考慮離機場比較近，隨便住一宿，第二天早上趕飛機，所以，其他一切也就無所謂了
"
1,"""1.下午3點到酒點,3間房,2間還沒有打掃好,氣憤2.由於是多次入住,以前沒有註意:加了雙層窗戶,與外界的隔音好多了,但隔壁一位老大爺的呼嚕聲讓我直到3點才睡去,早上不到7點,又被他的洗漱聲音吵醒了."" 
"""
1,"四星級酒店，房間(高級客房)很不錯，窗戶雙層玻璃封閉，無法開啟，隔音效果好；客房設施配套完善，三部電話(書桌、床頭、洗手間)，小冰箱，小保險櫃，熱水壺，收費飲料品種選擇較多；淋浴水量充足。缺點是：1、酒店入住、退房登記時都遭遇了排隊等候2、酒店所處位置打車不便
"
1,"酒店房間比較大（行政樓層），但是沒有早餐，也不包上網費，價格偏高，大堂的快餐很難吃。
"
1,"酒店最近房價浮動太大了，從以前攜程價格的RMB591到現在已經要RMB965了，太貴了！
"
1,"豪華客房很不錯，有客廳，房間衛生打掃不錯，酒店人員算比較殷勤。但是提供的洗浴用品質量平平。自助餐算對得起這個等級（3星到4星）的水準。
"
1,"入住的酒店設施有點老，電視機也不較小，跟500元的房價還是有點差距的，不過服務不錯，當天還送了生日鮮花和水果。
"
1,"這次定的是B區的標間，浴室比A區的標間多了浴缸，而且稍大，但房間設施雖然乾淨但畢竟只能夠得上3星。好在早餐不錯，可以加分，外加室外的環境真的不錯，早起散步感覺很好。在安吉據說這裡仍是最好的賓館，看看每天那麼多團體住客就能說明問題了。
"
1,"攜程服務的不錯。因為要求安靜的房間，攜程一上午一直和我溝通最大限度滿足我們的要求。酒店以前住過，衛生間太小，雖然訂的是商務房，還是小。
"
1,"稱作4星，有點牽強，不過酒店下面的朝鮮料理還可以，還有歌舞，的確不錯。想感受一下朝鮮風格，還是可以一試的。
"
1,"1.8月入住的該度假村，環境確實如網上大家所述，不錯，挺滿意的。省道上的標牌也夠大夠明顯的。2.入住時可能正遇上該度假村接待一個中行的什麼活動吧。說是網上預訂的風景房，結果給的房間只能看到濃密的樹杈！（莫非這也是一種風景？）3.儘管服務員幫我們換了個樹杈不是很濃密的房間，但離我預想的風景房好像還是有所差距的。最後給的解釋是：要看風景最後還是到屋外去。暈！4.早餐尚屬一般，但服務各方面都是不錯的。尤其是停車場，還要求我們按其要求的一致方位停靠車輛，夠可以的，贊一個！5.該村最大的優點就是，風景不錯，有點世外桃源的感覺，尤其是還有室外游泳池和網球場。（儘管我沒機會享用）
"
1,"是個悠閒度假的好選擇，可惜度假村部分設施沒有整理，無法使用，有點可惜！服務人員的態度不是很熱情！不過整體來說，還是值得推薦，環境不錯！
"
1,"酒店滿乾淨的，前台服務也可以，就是被套的顏色是花的，不是白色的，感覺有點奇怪。早餐味道不太好，品種看似滿多，但質量感覺在湊數。不過酒店環境很好，綠化什麼都不錯，佔地面積也挺大的，如果純粹休閒休閒，也不用去別的景點，在酒店逛逛就行了。
"
1,"""第一次住這家酒店,住的是C房.攜程推薦說這家酒店性價比高。380元的價格能在這個區域住到這樣的酒店我感覺很滿意了，寬帶免費市內電話也不收費，早餐也還可以。之前看了網友的點評說前台服務不盡人意，這次感覺還可以呀，基本能做到主動熱情周到，個人覺得這就夠了，當然如果誰習慣5星級服務，到這里肯定會失望，以這個預算，住這樣的房間，受這樣的服務，感覺很值！感謝攜成的推薦，下次還會住這家"" 
"""
1,"""再次幫同事訂這個酒店,基本每個月都要有幾個同事要住幾次我去看過他們酒店,有2種房間印像比較深刻,沒廳的房間衛生間確實太大了點裝修也不是太新但300多塊的價格確是他們的優勢,就性價比來說,在古北/虹橋地區來說還是首屈一指的個人感覺這個價位在附近屬於斷層推薦那種有個大廳的房間,的確是很好,就其他酒店來說絕對是高級套房的待遇了還有個大陽台,我們同事基本都訂這個房間,攜程推薦的很不錯另外看到有些朋友提出的意見,可能他們的確是存在這些問題,可是我覺得就是最好的酒店也有不足,他們酒店的優勢在於整個小區環境好,地段好方便購物等幫我們同事提出個建議:安排接送客人來往於房間和前台結帳的電瓶車要多安排,客人太多的時候要等"" 
"""
1,"地理位置不錯。但好像人氣不太旺。不過下次也會考慮住這的。
"
1,"不錯，有免費寬帶，很適合出差住的。離開發區很近，很方便。
"
1,"價格比較低。房間很乾淨。感覺很不錯。當然，整個東北在服務行業方面的意識，與沿海幾個大地方還是有些差距。這個賓館身處長春，能有這樣，就不錯了。這個賓館絕對值。下次還會去的。
"
1,"出差過去，這店離開發區近，離機場也近，離市區太遠，訂了套房，外面刮風，呼呼的想，有點害怕，飯店設施還行，但生意冷清，沒有多少人氣，早飯比較差，基本沒什麼可吃的東西！
"
1,"硬軟件都相當好，房間環境優雅，服務溫馨體貼，早餐也很豐盛。只可惜門口的道路成了單行線，有點不便。但性價比絕對高，下次去瀋陽，我仍會堅定不移地選擇這家酒店入住！！
"
1,"酒店應該是唐山最好的酒店。二樓的餐廳服務很到位，贊一個。
"
1,"新華酒店地理位置比較好，內部設施不錯，可供選擇的餐廳較多，服務比較熱情。
"
1,"新華酒店設施齊全，地理位置比較好，在酒店的頂部有一個旋轉餐廳，能夠在享受美味的同時瀏覽整個唐山市貌。價格還算公道。
"
1,"相對比較舊，早餐吃的東西一般，很鬱悶的是牛奶居然是奶粉衝的！！！！
"
1,"房間過小，至多三星級標準，價格偏高，跟南陽的生活水平相背，房間有異味
"
1,"""在南陽來講總體還行,畢竟可選擇少少,總體性價比有些偏高些"" 
"""
1,"""住的是268的轉角房.整個酒店的感覺還不錯,在南陽已經不錯了.可能是房間比較小的緣故,衛生間門不關的話,房間裡會有一點氣味.結帳的時候前台表示不能修改清單的內容,得去商務中心重新打印要花5塊錢,這個比較不方便,其他酒店都可以免費改的.早餐很一般,不像4星級的.總的來說,還是推薦的."" 
"""
1,"環境安靜，離火車站近。房間佈置不錯，早餐以中餐為主，豐富。下次接著住
"
1,"角房太冷了，tnnd。角房太冷了，tnnd。角房太冷了，tnnd。
"
1,"環境非常優美，房間大而寬敞。徐州出租車多而便宜，雖然離市中心小有距離，但出入絕對沒有問題，即使早上4點半也有。已經是第二次入住了。
"
1,"大堂很氣派，湖景很不錯。住的是嘉賓樓，好像不是五星，房間裡硬件很一般，尤其是毛巾，質量非常差，跟開元的名氣差太多。服務倒還說得過去。強烈推薦東營的藍海國際大飯店，硬件、服務、早餐都很好，可以參考攜程上的評價。補充點評2008年7月7日：對了，我住的那個房間馬桶還漏水，浴簾很髒，浴室地面上有很多毛髮！！！難道迎賓樓和嘉賓樓有如此大的差距？？？重申一遍：我住的是嘉賓樓的標準間，408一晚。
"
1,"原本對徐州好的酒店沒有什麼印象，按照攜程的推薦，2次入住了該酒店，發現的確不錯，環境優美，設施完善，服務周到，值得推薦。
"
1,"感覺特別好！四星級的價格，五星級的享受。無論是內部裝潢還是服務都特別好。尤其是出門就是湖，景色優美。到市區也方便。特別要提出的是，酒店還為客人準備了洗衣粉，這樣襪子之類的小件東西都可以自己解決。還有就是酒店提供了很別緻的木梳，用完後忍不住帶了一把回來。。。
"
1,"非常喜歡這間賓館！雙人大床非常的舒服。房間配備了飲用純淨水，夠得上五星級的標準，服務也非常的好。美中不足的是淋浴房的門好像做得有點問題，一洗澡水就流的滿地都是，害我大半夜的擦了好久：（
"
1,"這是第二次入住了，因為出差需要，在安慶，確實也沒有其他地方可住，酒店整體環境優雅，房間設施一般，不過衛生還可以，每次入住後，習慣檢查一下床面是否整潔，近期出差，入住的酒店中，只有這一家未發現床上有殘留的頭髮等異物。
"
1,"因平時都是先看點評，後決定訂酒店。開元的口碑不錯（徐州的同學也讚賞有加），所以就定了。房間的問題有：1，螞蟻的問題我也碰到了，但我想：一來，此酒店依山傍水，我們白天出去時，很多時候是把陽台門開著透氣(不僅僅住一天)。那麼，可能，螞蟻是這樣被我們“請”進來的――當然，請進來容易，請出去難哪！二來，在其他賓館也遇到過（連在埃及的五星級酒店也見過此小東西），好在它的活動場所僅在衛生間，見怪不怪了！2，淋浴房做得不太好，洗澡時水會漏出來。不該啊！不該！唯一的瑕疵！值得一提的是該店的服務質量真的很好!在我住過的無數國內酒店中，僅次於桂林漓江大酒店！我定了面湖房，但到時，總台的服務生查下來告知面湖房的角度不好，問我要不要重新考慮。儘管後來，重選了面山房。但人性化的服務讓人很舒服！這次旅程還有讓我覺得美中不足的是：攜程的價格並沒有讓我覺得很實惠，因為在徐州的朋友可以拿到更低價（598--518），當時都可以退訂，但想想誠信原則，就算了。但心裡還是有點不舒服啦！
"
